Prix de vente,Type de logement,Zonage (Classification),Façade (en pieds),Superficie du lot (pieds²),Type de route,Forme du lot,Topographie du terrain,Services publics disponibles,Configuration du lot,Inclinaison du terrain,Quartier,Proximité (1ère condition),Proximité (2e condition),Type de bâtiment,Style de maison,Qualité globale,État général,Année de construction,Année de rénovation,Style de toit,Matériau du toit,Revêtement extérieur (1),Revêtement extérieur (2),Surface de parement (pieds²),Qualité extérieure,État extérieur,Type de fondation,Qualité du sous-sol,État général du sous-sol,Exposition du sous-sol,Type de finition sous-sol (1),Surface finie sous-sol,Type de finition sous-sol (2),Surface finie sous-sol 2,Surface non finie sous-sol,Total surface sous-sol,Type de chauffage,Qualité du chauffage,Climatisation centrale,Système électrique,Surface du premier étage,Surface du deuxième étage,Surface finie basse qualité (pieds²),Surface habitable totale,Salles de bain complètes sous-sol,Demi-salles de bain sous-sol,Salles de bain complètes,Demi-salles de bain
11.599112335481124,1 ÉTAGE 1946 ET PLUS RÉCENT - TOUS STYLES,Résidentiel basse densité,68.0,7922.0,Pavé,Régulier,Plat/Niveau,"Tous les services publics (Électricité, Gaz, Eau, Égout)",Lot intérieur,Pente douce,North Ames,Normale,Normale,Maison individuelle,Un étage,Moyenne,Bon,1953.0,2007.0,Pignon,Bardeau composite standard,Revêtement en vinyle,Revêtement en vinyle,0.0,Moyen,Bon,CBlock,Moyen,Moyen,Aucune exposition,Fini - Excellent,731.0,Unf,0.0,326.0,1057.0,Chauffage à gaz,Moyen,Oui,Disjoncteurs,1057.0,0.0,0.0,1057.0,1.0,0.0,1.0,0.0
11.385103457032141,DUPLEX - TOUS STYLES ET ÂGES,Résidentiel basse densité,65.0,6040.0,Pavé,Régulier,Plat/Niveau,"Tous les services publics (Électricité, Gaz, Eau, Égout)",Lot intérieur,Pente douce,Edwards,Normale,Normale,Duplex,Un étage,En dessous de la moyenne,Moyenne,1955.0,1955.0,Pignon,Bardeau composite standard,Bardeaux en amiante,Contreplaqué,0.0,Moyen,Moyen,PConc,Moyen,Moyen,Aucune exposition,Non fini,0.0,Unf,0.0,0.0,520.0,Chauffage à gaz,Moyen,Non,Fusibles et câblage de mauvaise qualité,1152.0,0.0,0.0,1152.0,0.0,0.0,2.0,0.0
11.982935344196433,1 ÉTAGE 1946 ET PLUS RÉCENT - TOUS STYLES,Résidentiel basse densité,84.0,8658.0,Pavé,Régulier,Plat/Niveau,"Tous les services publics (Électricité, Gaz, Eau, Égout)",Lot intérieur,Pente douce,North Ames,Normale,Normale,Maison individuelle,Un étage,Au-dessus de la moyenne,Moyenne,1965.0,1965.0,Pignon,Bardeau composite standard,Revêtement en bois,Revêtement en bois,101.0,Moyen,Moyen,CBlock,Moyen,Moyen,Aucune exposition,Fini - Salle de jeux,643.0,Unf,0.0,445.0,1088.0,Chauffage à gaz,Excellent,Oui,Disjoncteurs,1324.0,0.0,0.0,1324.0,0.0,0.0,2.0,0.0
12.04355959836804,1 ÉTAGE 1946 ET PLUS RÉCENT - TOUS STYLES,Résidentiel basse densité,104.0,16905.0,Pavé,Régulier,Plat/Niveau,"Tous les services publics (Électricité, Gaz, Eau, Égout)",Lot intérieur,Pente douce,Timberland,Normale,Normale,Maison individuelle,Un étage,Moyenne,Au-dessus de la moyenne,1959.0,1959.0,Pignon,Bardeau composite standard,Revêtement en vinyle,Revêtement en vinyle,0.0,Moyen,Bon,CBlock,Moyen,Moyen,Bonne exposition,Partiellement fini,967.0,Unf,0.0,383.0,1350.0,Chauffage à gaz,Bon,Oui,Disjoncteurs,1328.0,0.0,0.0,1328.0,0.0,1.0,1.0,1.0
11.87757552297847,FOYER DIVISÉ,Résidentiel basse densité,69.0,9180.0,Pavé,Légèrement irrégulier,Plat/Niveau,"Tous les services publics (Électricité, Gaz, Eau, Égout)",Cul-de-sac,Pente douce,Sawyer Ouest,Normale,Normale,Maison individuelle,Foyer divisé,Moyenne,Bon,1983.0,1983.0,Pignon,Bardeau composite standard,Panneau dur,Panneau dur,0.0,Moyen,Moyen,CBlock,Bon,Moyen,Exposition au niveau moyen,Fini - Moyenne,747.0,LwQ,93.0,0.0,840.0,Chauffage à gaz,Bon,Oui,Disjoncteurs,884.0,0.0,0.0,884.0,1.0,0.0,1.0,0.0
11.777218637129327,1 ÉTAGE 1946 ET PLUS RÉCENT - TOUS STYLES,Résidentiel basse densité,69.0,9200.0,Pavé,Légèrement irrégulier,Plat/Niveau,"Tous les services publics (Électricité, Gaz, Eau, Égout)",Cul-de-sac,Pente douce,College Creek,Normale,Normale,Maison individuelle,Un étage,Moyenne,Au-dessus de la moyenne,1975.0,1980.0,Pente,Bardeau composite standard,Revêtement en vinyle,Revêtement en vinyle,0.0,Moyen,Moyen,CBlock,Bon,Moyen,Exposition au niveau moyen,Fini - Qualité inférieure,280.0,BLQ,396.0,167.0,938.0,Chauffage à gaz,Moyen,Oui,Disjoncteurs,938.0,0.0,0.0,938.0,1.0,0.0,1.0,0.0
11.856522261533737,1 ÉTAGE 1946 ET PLUS RÉCENT - TOUS STYLES,Résidentiel basse densité,70.0,7945.0,Pavé,Régulier,Plat/Niveau,"Tous les services publics (Électricité, Gaz, Eau, Égout)",Lot intérieur,Pente douce,North Ames,Normale,Normale,Maison individuelle,Un étage,Moyenne,Au-dessus de la moyenne,1959.0,1959.0,Pignon,Bardeau composite standard,Brique apparente,Revêtement en bois,0.0,Moyen,Moyen,CBlock,Moyen,Moyen,Aucune exposition,Fini - Moyenne,179.0,BLQ,396.0,465.0,1150.0,Chauffage à gaz,Excellent,Oui,Fusibles anciens,1150.0,0.0,0.0,1150.0,1.0,0.0,1.0,0.0
12.675766851909591,1 ÉTAGE PUD (Lotissement planifié) - 1946 ET PLUS RÉCENT,Résidentiel basse densité,61.0,7658.0,Pavé,Régulier,Plat/Niveau,"Tous les services publics (Électricité, Gaz, Eau, Égout)",Lot intérieur,Pente douce,Northridge Heights,Normale,Normale,Maison de ville (bout),Un étage,Très bon,Moyenne,2005.0,2005.0,Pente,Bardeau composite standard,Revêtement métallique,Revêtement métallique,412.0,Excellent,Moyen,PConc,Excellent,Moyen,Aucune exposition,Fini - Excellent,456.0,Unf,0.0,1296.0,1752.0,Chauffage à gaz,Excellent,Oui,Disjoncteurs,1752.0,0.0,0.0,1752.0,1.0,0.0,2.0,0.0
12.387089184491993,1 ÉTAGE ET DEMI - AMÉNAGÉ - TOUS ÂGES,Résidentiel basse densité,48.0,12822.0,Pavé,Légèrement irrégulier,Plat/Niveau,"Tous les services publics (Électricité, Gaz, Eau, Égout)",Cul-de-sac,Pente douce,Mitchell,Normale,Normale,Maison individuelle,"Un étage et demi, aménagé",Bon,Moyenne,2003.0,2003.0,Pignon,Bardeau composite standard,Revêtement en vinyle,Revêtement en vinyle,0.0,Bon,Moyen,PConc,Excellent,Moyen,Aucune exposition,Fini - Excellent,1274.0,Unf,0.0,83.0,1434.0,Chauffage à gaz,Excellent,Oui,Disjoncteurs,1518.0,631.0,0.0,2149.0,1.0,0.0,1.0,1.0
12.428019481065613,1 ÉTAGE 1946 ET PLUS RÉCENT - TOUS STYLES,Résidentiel flottant,84.0,11096.0,Pavé,Régulier,Plat/Niveau,"Tous les services publics (Électricité, Gaz, Eau, Égout)",Lot intérieur,Pente douce,Somerset,Normale,Normale,Maison individuelle,Un étage,Très bon,Moyenne,2006.0,2006.0,Pignon,Bardeau composite standard,Revêtement en vinyle,Revêtement en vinyle,0.0,Bon,Moyen,PConc,Bon,Moyen,Exposition au niveau moyen,Fini - Excellent,24.0,Unf,0.0,1468.0,1656.0,Chauffage à gaz,Excellent,Oui,Disjoncteurs,1656.0,0.0,0.0,1656.0,0.0,0.0,2.0,0.0
11.635151947212842,2 ÉTAGES PUD - 1946 ET PLUS RÉCENT,Résidentiel densité moyenne,36.0,4456.0,Pavé,Régulier,Plat/Niveau,"Tous les services publics (Électricité, Gaz, Eau, Égout)",Lot intérieur,Pente douce,Vieille Ville,Normale,Normale,Conversion deux familles,Deux étages,En dessous de la moyenne,Moyenne,1920.0,2008.0,Pignon,Bardeau composite standard,Revêtement métallique,Revêtement métallique,0.0,Moyen,Moyen,BrkTil,Moyen,Moyen,Aucune exposition,Non fini,0.0,Unf,0.0,736.0,736.0,Chauffage à gaz,Bon,Oui,Disjoncteurs,736.0,716.0,0.0,1452.0,0.0,0.0,2.0,0.0
11.751950239425476,1 ÉTAGE 1946 ET PLUS RÉCENT - TOUS STYLES,Résidentiel basse densité,66.0,7742.0,Pavé,Régulier,Plat/Niveau,"Tous les services publics (Électricité, Gaz, Eau, Égout)",Lot intérieur,Pente douce,Sawyer,Normale,Normale,Maison individuelle,Un étage,Moyenne,Bon,1966.0,1966.0,Pignon,Bardeau composite standard,Panneau dur,Panneau dur,0.0,Moyen,Moyen,CBlock,Moyen,Moyen,Aucune exposition,Partiellement fini,763.0,Unf,0.0,192.0,955.0,Chauffage à gaz,Excellent,Oui,Disjoncteurs,955.0,0.0,0.0,955.0,1.0,0.0,1.0,0.0
12.083910661257521,2 ÉTAGES 1946 ET PLUS RÉCENT,Résidentiel basse densité,69.0,13869.0,Pavé,Modérément irrégulier,Plat/Niveau,"Tous les services publics (Électricité, Gaz, Eau, Égout)",Lot d'angle,Pente douce,Gilbert,Normale,Normale,Maison individuelle,Deux étages,Au-dessus de la moyenne,Au-dessus de la moyenne,1997.0,1997.0,Pignon,Bardeau composite standard,Revêtement en vinyle,Revêtement en vinyle,0.0,Moyen,Moyen,PConc,Bon,Moyen,Exposition au niveau moyen,Fini - Excellent,182.0,Unf,0.0,612.0,794.0,Chauffage à gaz,Bon,Oui,Disjoncteurs,794.0,676.0,0.0,1470.0,0.0,1.0,2.0,0.0
11.648338835562747,1 ÉTAGE ET DEMI - AMÉNAGÉ - TOUS ÂGES,Résidentiel densité moyenne,52.0,6240.0,Pavé,Régulier,Plat/Niveau,"Tous les services publics (Électricité, Gaz, Eau, Égout)",Lot intérieur,Pente douce,Brookside,Normale,Normale,Maison individuelle,"Un étage et demi, aménagé",Au-dessus de la moyenne,Au-dessus de la moyenne,1934.0,1950.0,Pignon,Bardeau composite standard,Revêtement en bois,Revêtement en bois,0.0,Moyen,Moyen,PConc,Moyen,Moyen,Aucune exposition,Non fini,0.0,Unf,0.0,816.0,816.0,Chauffage à gaz,Moyen,Oui,Disjoncteurs,816.0,0.0,0.0,1176.0,0.0,0.0,1.0,0.0
11.608244735642321,DUPLEX - TOUS STYLES ET ÂGES,Résidentiel densité moyenne,104.0,8472.0,Gravier,Modérément irrégulier,Bordure - Montée rapide,"Tous les services publics (Électricité, Gaz, Eau, Égout)",Lot d'angle,Pente modérée,Iowa DOT et chemin de fer,À moins de 200 pieds d'une voie ferrée nord-sud,Normale,Duplex,Un étage,Moyenne,Moyenne,1963.0,1963.0,Pignon,Bardeau composite standard,Revêtement en bois,Revêtement en bois,0.0,Médiocre,Moyen,CBlock,Bon,Moyen,Bonne exposition,Fini - Qualité inférieure,104.0,GLQ,396.0,0.0,816.0,Chauffage à gaz,Moyen,Non,Disjoncteurs,816.0,0.0,0.0,848.0,1.0,0.0,1.0,0.0
12.694655727828803,1 ÉTAGE 1946 ET PLUS RÉCENT - TOUS STYLES,Résidentiel basse densité,68.0,17400.0,Pavé,Légèrement irrégulier,Dépression,"Tous les services publics (Électricité, Gaz, Eau, Égout)",Lot intérieur,Pente douce,Veenker,Normale,Normale,Maison individuelle,Un étage,Très bon,Moyenne,1981.0,1987.0,Pignon,Bardeau en bois,Bardeaux en bois,,0.0,Bon,Moyen,CBlock,Excellent,Moyen,Bonne exposition,Fini - Excellent,1274.0,Unf,0.0,32.0,1753.0,Chauffage à gaz,Bon,Oui,Disjoncteurs,1831.0,0.0,0.0,1842.0,1.0,0.0,0.0,1.0
11.775297421715827,NIVEAUX MULTIPLES OU PARTIELS,Résidentiel basse densité,60.0,7134.0,Pavé,Régulier,Bordure - Montée rapide,"Tous les services publics (Électricité, Gaz, Eau, Égout)",Lot intérieur,Pente modérée,North Ames,Normale,Normale,Maison individuelle,Niveaux divisés,Moyenne,Moyenne,1955.0,1955.0,Pignon,Bardeau composite standard,Revêtement métallique,Revêtement métallique,0.0,Moyen,Moyen,CBlock,Moyen,Moyen,Aucune exposition,Fini - Moyenne,384.0,Unf,0.0,0.0,520.0,Chauffage à gaz,Moyen,Oui,Disjoncteurs,1360.0,0.0,0.0,1360.0,0.0,0.0,1.0,0.0
12.103491596905931,1 ÉTAGE 1946 ET PLUS RÉCENT - TOUS STYLES,Résidentiel basse densité,100.0,10175.0,Pavé,Légèrement irrégulier,Plat/Niveau,"Tous les services publics (Électricité, Gaz, Eau, Égout)",Lot intérieur,Pente douce,North Ames,Normale,Normale,Maison individuelle,Un étage,Au-dessus de la moyenne,Moyenne,1964.0,1964.0,Pignon,Bardeau composite standard,Panneau dur,Contreplaqué,272.0,Moyen,Moyen,CBlock,Moyen,Moyen,Aucune exposition,Partiellement fini,490.0,Unf,0.0,935.0,1425.0,Chauffage à gaz,Bon,Oui,Disjoncteurs,1425.0,0.0,0.0,1425.0,0.0,0.0,2.0,0.0
12.058158312538197,2 ÉTAGES PUD - 1946 ET PLUS RÉCENT,Résidentiel flottant,36.0,3316.0,Pavé,Régulier,Plat/Niveau,"Tous les services publics (Électricité, Gaz, Eau, Égout)",Lot intérieur,Pente douce,Somerset,Normale,Normale,Maison de ville (intérieur),Deux étages,Très bon,Moyenne,1999.0,2000.0,Pignon,Bardeau composite standard,Revêtement métallique,Revêtement métallique,456.0,Bon,Moyen,PConc,Bon,Moyen,Aucune exposition,Fini - Excellent,649.0,Unf,0.0,321.0,970.0,Chauffage à gaz,Excellent,Oui,Disjoncteurs,983.0,756.0,0.0,1739.0,1.0,0.0,2.0,1.0
12.188422799337028,2 ÉTAGES 1946 ET PLUS RÉCENT,Résidentiel basse densité,89.0,11645.0,Pavé,Légèrement irrégulier,Plat/Niveau,"Tous les services publics (Électricité, Gaz, Eau, Égout)",Lot d'angle,Pente douce,College Creek,Normale,Normale,Maison individuelle,Deux étages,Bon,Moyenne,2004.0,2004.0,Pignon,Bardeau composite standard,Revêtement en vinyle,Revêtement en vinyle,0.0,Bon,Moyen,PConc,Bon,Moyen,Aucune exposition,Non fini,0.0,Unf,0.0,860.0,860.0,Chauffage à gaz,Excellent,Oui,Disjoncteurs,860.0,860.0,0.0,1720.0,0.0,0.0,2.0,1.0
12.694655727828803,2 ÉTAGES 1946 ET PLUS RÉCENT,Résidentiel basse densité,66.0,13682.0,Pavé,Modérément irrégulier,En pente - Forte inclinaison,"Tous les services publics (Électricité, Gaz, Eau, Égout)",Cul-de-sac,Pente douce,Stone Brook,Normale,Normale,Maison individuelle,Deux étages,Très bon,Moyenne,2006.0,2006.0,Pente,Bardeau composite standard,Revêtement en vinyle,Revêtement en vinyle,456.0,Excellent,Moyen,PConc,Excellent,Moyen,Bonne exposition,Non fini,0.0,Unf,0.0,1410.0,1410.0,Chauffage à gaz,Excellent,Oui,Disjoncteurs,1426.0,1141.0,0.0,2466.0,0.0,0.0,3.0,1.0
11.735276702486741,1 ÉTAGE 1946 ET PLUS RÉCENT - TOUS STYLES,Résidentiel basse densité,60.0,7200.0,Pavé,Régulier,Bordure - Montée rapide,"Tous les services publics (Électricité, Gaz, Eau, Égout)",Lot intérieur,Pente douce,College Creek,Normale,Normale,Maison individuelle,Un étage,Moyenne,Bon,1972.0,1972.0,Pignon,Bardeau composite standard,Panneau dur,Panneau dur,0.0,Moyen,Moyen,CBlock,Moyen,Moyen,Exposition au niveau moyen,Fini - Moyenne,632.0,Unf,0.0,148.0,780.0,Chauffage à gaz,Excellent,Oui,Disjoncteurs,780.0,0.0,0.0,848.0,0.0,0.0,1.0,0.0
11.970356641102999,1 ÉTAGE 1946 ET PLUS RÉCENT - TOUS STYLES,Résidentiel basse densité,63.0,13072.0,Pavé,Régulier,Plat/Niveau,"Tous les services publics (Électricité, Gaz, Eau, Égout)",Lot intérieur,Pente douce,Sawyer Ouest,Adjacente à une voie ferrée est-ouest,Normale,Maison individuelle,Un étage,Au-dessus de la moyenne,Moyenne,2004.0,2004.0,Pignon,Bardeau composite standard,Revêtement en vinyle,Revêtement en vinyle,0.0,Moyen,Moyen,PConc,Bon,Moyen,Aucune exposition,Fini - Moyenne,941.0,Unf,0.0,217.0,1158.0,Chauffage à gaz,Excellent,Oui,Disjoncteurs,1158.0,0.0,0.0,1158.0,1.0,0.0,1.0,1.0
11.522885696764481,2 ÉTAGES ET DEMI - TOUS ÂGES,Résidentiel densité moyenne,60.0,7200.0,Pavé,Régulier,Plat/Niveau,"Tous les services publics (Électricité, Gaz, Eau, Égout)",Lot intérieur,Pente douce,Iowa DOT et chemin de fer,Normale,Normale,Maison individuelle,"Deux étages et demi, non aménagé",Moyenne,Bon,1920.0,1996.0,Pignon,Bardeau composite standard,Revêtement métallique,Revêtement métallique,0.0,Moyen,Moyen,BrkTil,Moyen,Médiocre,Aucune exposition,Non fini,0.0,Unf,0.0,530.0,530.0,Chauffage à gaz,Moyen,Non,Disjoncteurs,673.0,530.0,0.0,1111.0,0.0,0.0,1.0,0.0
12.218500103788143,1 ÉTAGE PUD (Lotissement planifié) - 1946 ET PLUS RÉCENT,Résidentiel basse densité,44.0,6442.0,Pavé,Légèrement irrégulier,Plat/Niveau,"Tous les services publics (Électricité, Gaz, Eau, Égout)",Lot intérieur,Pente douce,Northridge Heights,Normale,Normale,Maison de ville (bout),Un étage,Très bon,Moyenne,2006.0,2006.0,Pignon,Bardeau composite standard,Revêtement en vinyle,Revêtement en vinyle,178.0,Bon,Moyen,PConc,Bon,Bon,Exposition moyenne,Fini - Excellent,24.0,Unf,0.0,1346.0,1370.0,Chauffage à gaz,Excellent,Oui,Disjoncteurs,1370.0,0.0,0.0,1370.0,0.0,0.0,2.0,0.0
11.849404844423074,2 ÉTAGES 1945 ET PLUS ANCIEN,Résidentiel densité moyenne,50.0,10300.0,Pavé,Légèrement irrégulier,Bordure - Montée rapide,"Tous les services publics (Électricité, Gaz, Eau, Égout)",Lot intérieur,Pente douce,Vieille Ville,Adjacente à une voie ferrée nord-sud,Proche d'une route secondaire,Maison individuelle,Deux étages,Bon,Au-dessus de la moyenne,1921.0,1950.0,Pignon,Bardeau composite standard,Stuc,Stuc,0.0,Moyen,Moyen,BrkTil,Moyen,Moyen,Aucune exposition,Non fini,0.0,Unf,0.0,576.0,576.0,Chauffage à gaz,Bon,Oui,Disjoncteurs,902.0,808.0,0.0,1710.0,0.0,0.0,2.0,0.0
12.299112067295642,2 ÉTAGES 1946 ET PLUS RÉCENT,Résidentiel basse densité,69.0,9375.0,Pavé,Régulier,Plat/Niveau,"Tous les services publics (Électricité, Gaz, Eau, Égout)",Lot intérieur,Pente douce,College Creek,Normale,Normale,Maison individuelle,Deux étages,Bon,Moyenne,1997.0,1998.0,Pignon,Bardeau composite standard,Revêtement en vinyle,Revêtement en vinyle,456.0,Moyen,Moyen,PConc,Bon,Moyen,Aucune exposition,Fini - Excellent,739.0,Unf,0.0,318.0,1057.0,Chauffage à gaz,Excellent,Oui,Disjoncteurs,1057.0,977.0,0.0,2034.0,1.0,0.0,2.0,1.0
12.666660207428574,2 ÉTAGES 1946 ET PLUS RÉCENT,Résidentiel basse densité,76.0,9591.0,Pavé,Régulier,Plat/Niveau,"Tous les services publics (Électricité, Gaz, Eau, Égout)",Lot intérieur,Pente douce,Northridge Heights,Normale,Normale,Maison individuelle,Deux étages,Très bon,Moyenne,2004.0,2005.0,Pignon,Bardeau composite standard,Revêtement en vinyle,Revêtement en vinyle,344.0,Bon,Moyen,PConc,Excellent,Moyen,Exposition au niveau moyen,Non fini,0.0,Unf,0.0,1143.0,1143.0,Chauffage à gaz,Excellent,Oui,Disjoncteurs,1143.0,1141.0,0.0,2466.0,0.0,0.0,2.0,1.0
12.100717685412471,1 ÉTAGE 1946 ET PLUS RÉCENT - TOUS STYLES,Résidentiel basse densité,69.0,17400.0,Pavé,Régulier,Plat/Niveau,"Tous les services publics (Électricité, Gaz, Eau, Égout)",Lot intérieur,Pente douce,North Ames,Adjacente à un espace vert ou parc,Normale,Maison individuelle,Un étage,Bon,Moyenne,1970.0,1989.0,Pignon,Bardeau composite standard,Contreplaqué,Contreplaqué,287.0,Moyen,Moyen,CBlock,Bon,Moyen,Bonne exposition,Fini - Excellent,912.0,Unf,0.0,1035.0,1753.0,Chauffage à gaz,Moyen,Oui,Disjoncteurs,1831.0,0.0,0.0,2207.0,1.0,0.0,2.0,0.0
12.328294703023394,1 ÉTAGE 1946 ET PLUS RÉCENT - TOUS STYLES,Résidentiel basse densité,72.0,10665.0,Pavé,Légèrement irrégulier,Plat/Niveau,"Tous les services publics (Électricité, Gaz, Eau, Égout)",Lot intérieur,Pente douce,College Creek,Normale,Normale,Maison individuelle,Un étage,Bon,Moyenne,2003.0,2003.0,Pignon,Bardeau composite standard,Revêtement en vinyle,Revêtement en vinyle,167.0,Bon,Moyen,PConc,Bon,Moyen,Exposition au niveau moyen,Fini - Excellent,1013.0,Unf,0.0,440.0,1453.0,Chauffage à gaz,Excellent,Oui,Disjoncteurs,1479.0,0.0,0.0,1479.0,1.0,0.0,2.0,0.0
11.385103457032141,1 ÉTAGE 1945 ET PLUS ANCIEN,Résidentiel densité moyenne,47.0,4608.0,Pavé,Régulier,Plat/Niveau,"Tous les services publics (Électricité, Gaz, Eau, Égout)",Lot d'angle,Pente douce,Vieille Ville,Proche d'une artère principale,Normale,Maison individuelle,Un étage,En dessous de la moyenne,Au-dessus de la moyenne,1945.0,1950.0,Pignon,Bardeau composite standard,Revêtement métallique,Revêtement métallique,0.0,Moyen,Bon,CBlock,Moyen,Moyen,Aucune exposition,Non fini,0.0,Unf,0.0,747.0,747.0,Chauffage à gaz,Moyen,Oui,Disjoncteurs,747.0,0.0,0.0,848.0,0.0,0.0,1.0,0.0
12.323860125621126,1 ÉTAGE ET DEMI - AMÉNAGÉ - TOUS ÂGES,Résidentiel basse densité,81.0,15593.0,Pavé,Régulier,Plat/Niveau,"Tous les services publics (Électricité, Gaz, Eau, Égout)",Lot d'angle,Pente douce,Clear Creek,Normale,Normale,Maison individuelle,"Un étage et demi, aménagé",Bon,En dessous de la moyenne,1953.0,1953.0,Pignon,Bardeau composite standard,Brique apparente,Bardeaux en amiante,0.0,Bon,Moyen,CBlock,Moyen,Moyen,Aucune exposition,Partiellement fini,603.0,Unf,0.0,701.0,1304.0,Chauffage à gaz (chaudière),Moyen,Oui,Disjoncteurs,1304.0,983.0,0.0,2287.0,0.0,0.0,2.0,0.0
12.404927602627597,1 ÉTAGE 1946 ET PLUS RÉCENT - TOUS STYLES,Résidentiel basse densité,95.0,13651.0,Pavé,Légèrement irrégulier,Plat/Niveau,"Tous les services publics (Électricité, Gaz, Eau, Égout)",Lot intérieur,Pente douce,North Ames,Normale,Normale,Maison individuelle,Un étage,Bon,Au-dessus de la moyenne,1973.0,1973.0,Pignon,Bardeau composite standard,Contreplaqué,Contreplaqué,456.0,Moyen,Bon,CBlock,Bon,Moyen,Bonne exposition,Fini - Moyenne,1274.0,Unf,0.0,343.0,1753.0,Chauffage à gaz,Excellent,Oui,Disjoncteurs,1831.0,0.0,0.0,2223.0,1.0,0.0,2.0,0.0
11.771443882099637,1 ÉTAGE 1946 ET PLUS RÉCENT - TOUS STYLES,Résidentiel basse densité,69.0,7599.0,Pavé,Régulier,Plat/Niveau,"Tous les services publics (Électricité, Gaz, Eau, Égout)",Lot d'angle,Pente douce,Mitchell,Normale,Normale,Maison individuelle,Un étage,En dessous de la moyenne,Au-dessus de la moyenne,1982.0,2006.0,Pignon,Bardeau composite standard,Panneau dur,Contreplaqué,0.0,Moyen,Moyen,CBlock,Moyen,Moyen,Aucune exposition,Fini - Moyenne,565.0,Unf,0.0,280.0,845.0,Chauffage à gaz,Moyen,Oui,Disjoncteurs,845.0,0.0,0.0,848.0,1.0,0.0,1.0,0.0
12.128116509451258,2 ÉTAGES 1946 ET PLUS RÉCENT,Résidentiel basse densité,74.0,10141.0,Pavé,Légèrement irrégulier,Plat/Niveau,"Tous les services publics (Électricité, Gaz, Eau, Égout)",Lot d'angle,Pente douce,Gilbert,Normale,Normale,Maison individuelle,Deux étages,Bon,Moyenne,1998.0,1998.0,Pignon,Bardeau composite standard,Revêtement en vinyle,Revêtement en vinyle,40.0,Moyen,Moyen,PConc,Bon,Moyen,Aucune exposition,Non fini,0.0,Unf,0.0,832.0,832.0,Chauffage à gaz,Bon,Oui,Disjoncteurs,885.0,833.0,0.0,1718.0,0.0,0.0,2.0,1.0
11.88380602959621,1 ÉTAGE 1946 ET PLUS RÉCENT - TOUS STYLES,Résidentiel basse densité,85.0,10200.0,Pavé,Régulier,Plat/Niveau,"Tous les services publics (Électricité, Gaz, Eau, Égout)",Lot intérieur,Pente douce,North Ames,Normale,Normale,Maison individuelle,Un étage,Moyenne,Bon,1954.0,2003.0,Pignon,Bardeau composite standard,Revêtement en bois,Revêtement en bois,104.0,Moyen,Moyen,CBlock,Moyen,Moyen,Aucune exposition,Fini - Moyenne,320.0,BLQ,362.0,404.0,1086.0,Chauffage à gaz,Bon,Oui,Disjoncteurs,1086.0,0.0,0.0,1086.0,1.0,0.0,1.0,0.0
11.58432477200052,1 ÉTAGE ET DEMI - AMÉNAGÉ - TOUS ÂGES,Résidentiel densité moyenne,60.0,5790.0,Pavé,Régulier,Plat/Niveau,"Tous les services publics (Électricité, Gaz, Eau, Égout)",Lot d'angle,Pente douce,Vieille Ville,Normale,Normale,Maison individuelle,Deux étages,En dessous de la moyenne,Au-dessus de la moyenne,1916.0,1950.0,Gabriel (grange),Bardeau composite standard,Revêtement en vinyle,Revêtement en vinyle,0.0,Bon,Bon,CBlock,Médiocre,Moyen,Aucune exposition,Non fini,0.0,Unf,0.0,840.0,840.0,Chauffage à gaz,Bon,Non,Disjoncteurs,840.0,765.0,0.0,1605.0,0.0,0.0,2.0,0.0
11.418625774449598,2 ÉTAGES PUD - 1946 ET PLUS RÉCENT,Résidentiel densité moyenne,36.0,3316.0,Pavé,Régulier,Plat/Niveau,"Tous les services publics (Électricité, Gaz, Eau, Égout)",Lot intérieur,Pente douce,Meadow Village,Normale,Normale,Maison de ville (intérieur),Niveaux divisés,En dessous de la moyenne,Moyenne,1973.0,1973.0,Pignon,Bardeau composite standard,Panneau de ciment,Panneau de ciment,0.0,Moyen,Moyen,CBlock,Bon,Moyen,Bonne exposition,Fini - Excellent,462.0,Unf,0.0,0.0,520.0,Chauffage à gaz,Moyen,Oui,Disjoncteurs,673.0,462.0,0.0,988.0,1.0,0.0,1.0,0.0
11.818577604251555,1 ÉTAGE 1946 ET PLUS RÉCENT - TOUS STYLES,Résidentiel basse densité,69.0,8475.0,Pavé,Légèrement irrégulier,Plat/Niveau,"Tous les services publics (Électricité, Gaz, Eau, Égout)",Lot intérieur,Pente douce,North Ames,Normale,Normale,Maison individuelle,Un étage,En dessous de la moyenne,Bon,1956.0,1956.0,Pignon,Bardeau composite standard,Revêtement en vinyle,Revêtement en vinyle,0.0,Moyen,Moyen,CBlock,Moyen,Moyen,Aucune exposition,Fini - Moyenne,228.0,Unf,0.0,724.0,952.0,Chauffage à gaz,Excellent,Oui,Fusibles anciens,952.0,0.0,0.0,952.0,0.0,0.0,1.0,0.0
